DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
2001-09-01,2001,1,9,PRECOS12_IPCAED12,2001-09-01T00:00:00-03:00,0.4
2001-10-01,2001,1,10,PRECOS12_IPCAED12,2001-10-01T00:00:00-03:00,0.01
2001-11-01,2001,1,11,PRECOS12_IPCAED12,2001-11-01T00:00:00-03:00,0.31
2001-12-01,2001,1,12,PRECOS12_IPCAED12,2001-12-01T00:00:00-02:00,0.12
2002-01-01,2002,1,1,PRECOS12_IPCAED12,2002-01-01T00:00:00-02:00,0.41
2002-02-01,2002,1,2,PRECOS12_IPCAED12,2002-02-01T00:00:00-02:00,4.7
2002-03-01,2002,1,3,PRECOS12_IPCAED12,2002-03-01T00:00:00-03:00,0.65
2002-04-01,2002,1,4,PRECOS12_IPCAED12,2002-04-01T00:00:00-03:00,0.38
2002-05-01,2002,1,5,PRECOS12_IPCAED12,2002-05-01T00:00:00-03:00,0.44
2002-06-01,2002,1,6,PRECOS12_IPCAED12,2002-06-01T00:00:00-03:00,0.18
2002-07-01,2002,1,7,PRECOS12_IPCAED12,2002-07-01T00:00:00-03:00,0.12
2002-08-01,2002,1,8,PRECOS12_IPCAED12,2002-08-01T00:00:00-03:00,0.29
2002-09-01,2002,1,9,PRECOS12_IPCAED12,2002-09-01T00:00:00-03:00,0.4
2002-10-01,2002,1,10,PRECOS12_IPCAED12,2002-10-01T00:00:00-03:00,0.13
2002-11-01,2002,1,11,PRECOS12_IPCAED12,2002-11-01T00:00:00-03:00,0.24
2002-12-01,2002,1,12,PRECOS12_IPCAED12,2002-12-01T00:00:00-02:00,0.27
2003-01-01,2003,1,1,PRECOS12_IPCAED12,2003-01-01T00:00:00-02:00,1.23
2003-02-01,2003,1,2,PRECOS12_IPCAED12,2003-02-01T00:00:00-02:00,5.64
2003-03-01,2003,1,3,PRECOS12_IPCAED12,2003-03-01T00:00:00-03:00,0.92
2003-04-01,2003,1,4,PRECOS12_IPCAED12,2003-04-01T00:00:00-03:00,0.43
2003-05-01,2003,1,5,PRECOS12_IPCAED12,2003-05-01T00:00:00-03:00,0.22
2003-06-01,2003,1,6,PRECOS12_IPCAED12,2003-06-01T00:00:00-03:00,0.12
2003-07-01,2003,1,7,PRECOS12_IPCAED12,2003-07-01T00:00:00-03:00,0.51
2003-08-01,2003,1,8,PRECOS12_IPCAED12,2003-08-01T00:00:00-03:00,0.35
2003-09-01,2003,1,9,PRECOS12_IPCAED12,2003-09-01T00:00:00-03:00,0.21
2003-10-01,2003,1,10,PRECOS12_IPCAED12,2003-10-01T00:00:00-03:00,-0.03
2003-11-01,2003,1,11,PRECOS12_IPCAED12,2003-11-01T00:00:00-03:00,0.14
2003-12-01,2003,1,12,PRECOS12_IPCAED12,2003-12-01T00:00:00-02:00,0.18
2004-01-01,2004,1,1,PRECOS12_IPCAED12,2004-01-01T00:00:00-02:00,0.68
2004-02-01,2004,1,2,PRECOS12_IPCAED12,2004-02-01T00:00:00-02:00,6.7
2004-03-01,2004,1,3,PRECOS12_IPCAED12,2004-03-01T00:00:00-03:00,0.62
2004-04-01,2004,1,4,PRECOS12_IPCAED12,2004-04-01T00:00:00-03:00,0.4
2004-05-01,2004,1,5,PRECOS12_IPCAED12,2004-05-01T00:00:00-03:00,0.25
2004-06-01,2004,1,6,PRECOS12_IPCAED12,2004-06-01T00:00:00-03:00,0.19
2004-07-01,2004,1,7,PRECOS12_IPCAED12,2004-07-01T00:00:00-03:00,0.27
2004-08-01,2004,1,8,PRECOS12_IPCAED12,2004-08-01T00:00:00-03:00,0.57
2004-09-01,2004,1,9,PRECOS12_IPCAED12,2004-09-01T00:00:00-03:00,0.13
2004-10-01,2004,1,10,PRECOS12_IPCAED12,2004-10-01T00:00:00-03:00,-0.08
2004-11-01,2004,1,11,PRECOS12_IPCAED12,2004-11-01T00:00:00-03:00,0.08
2004-12-01,2004,1,12,PRECOS12_IPCAED12,2004-12-01T00:00:00-02:00,0.33
2005-01-01,2005,1,1,PRECOS12_IPCAED12,2005-01-01T00:00:00-02:00,0.34
2005-02-01,2005,1,2,PRECOS12_IPCAED12,2005-02-01T00:00:00-02:00,5.28
2005-03-01,2005,1,3,PRECOS12_IPCAED12,2005-03-01T00:00:00-03:00,0.43
2005-04-01,2005,1,4,PRECOS12_IPCAED12,2005-04-01T00:00:00-03:00,0.14
2005-05-01,2005,1,5,PRECOS12_IPCAED12,2005-05-01T00:00:00-03:00,0.09
2005-06-01,2005,1,6,PRECOS12_IPCAED12,2005-06-01T00:00:00-03:00,0.24
2005-07-01,2005,1,7,PRECOS12_IPCAED12,2005-07-01T00:00:00-03:00,0.17
2005-08-01,2005,1,8,PRECOS12_IPCAED12,2005-08-01T00:00:00-03:00,0.19
2005-09-01,2005,1,9,PRECOS12_IPCAED12,2005-09-01T00:00:00-03:00,0.09
2005-10-01,2005,1,10,PRECOS12_IPCAED12,2005-10-01T00:00:00-03:00,-0.14
2005-11-01,2005,1,11,PRECOS12_IPCAED12,2005-11-01T00:00:00-02:00,-0.03
2005-12-01,2005,1,12,PRECOS12_IPCAED12,2005-12-01T00:00:00-02:00,0.26
2006-01-01,2006,1,1,PRECOS12_IPCAED12,2006-01-01T00:00:00-02:00,0.57
2006-02-01,2006,1,2,PRECOS12_IPCAED12,2006-02-01T00:00:00-02:00,4.44
2006-03-01,2006,1,3,PRECOS12_IPCAED12,2006-03-01T00:00:00-03:00,0.71
2006-04-01,2006,1,4,PRECOS12_IPCAED12,2006-04-01T00:00:00-03:00,0.02
2006-05-01,2006,1,5,PRECOS12_IPCAED12,2006-05-01T00:00:00-03:00,-0.04
2006-06-01,2006,1,6,PRECOS12_IPCAED12,2006-06-01T00:00:00-03:00,0.02
2006-07-01,2006,1,7,PRECOS12_IPCAED12,2006-07-01T00:00:00-03:00,0.09
2006-08-01,2006,1,8,PRECOS12_IPCAED12,2006-08-01T00:00:00-03:00,-0.02
2006-09-01,2006,1,9,PRECOS12_IPCAED12,2006-09-01T00:00:00-03:00,-0.01
2006-10-01,2006,1,10,PRECOS12_IPCAED12,2006-10-01T00:00:00-03:00,0.17
2006-11-01,2006,1,11,PRECOS12_IPCAED12,2006-11-01T00:00:00-03:00,0.03
2006-12-01,2006,1,12,PRECOS12_IPCAED12,2006-12-01T00:00:00-02:00,0.17
2007-01-01,2007,1,1,PRECOS12_IPCAED12,2007-01-01T00:00:00-02:00,0.07
2007-02-01,2007,1,2,PRECOS12_IPCAED12,2007-02-01T00:00:00-02:00,3.48
2007-03-01,2007,1,3,PRECOS12_IPCAED12,2007-03-01T00:00:00-03:00,0.02
2007-04-01,2007,1,4,PRECOS12_IPCAED12,2007-04-01T00:00:00-03:00,0.04
2007-05-01,2007,1,5,PRECOS12_IPCAED12,2007-05-01T00:00:00-03:00,0.06
2007-06-01,2007,1,6,PRECOS12_IPCAED12,2007-06-01T00:00:00-03:00,0.04
2007-07-01,2007,1,7,PRECOS12_IPCAED12,2007-07-01T00:00:00-03:00,0.06
2007-08-01,2007,1,8,PRECOS12_IPCAED12,2007-08-01T00:00:00-03:00,0.38
2007-09-01,2007,1,9,PRECOS12_IPCAED12,2007-09-01T00:00:00-03:00,-0.11
2007-10-01,2007,1,10,PRECOS12_IPCAED12,2007-10-01T00:00:00-03:00,0.01
2007-11-01,2007,1,11,PRECOS12_IPCAED12,2007-11-01T00:00:00-02:00,0.02
2007-12-01,2007,1,12,PRECOS12_IPCAED12,2007-12-01T00:00:00-02:00,0.07
2008-01-01,2008,1,1,PRECOS12_IPCAED12,2008-01-01T00:00:00-02:00,0.2
2008-02-01,2008,1,2,PRECOS12_IPCAED12,2008-02-01T00:00:00-02:00,3.47
2008-03-01,2008,1,3,PRECOS12_IPCAED12,2008-03-01T00:00:00-03:00,0.24
2008-04-01,2008,1,4,PRECOS12_IPCAED12,2008-04-01T00:00:00-03:00,0.05
2008-05-01,2008,1,5,PRECOS12_IPCAED12,2008-05-01T00:00:00-03:00,0.03
2008-06-01,2008,1,6,PRECOS12_IPCAED12,2008-06-01T00:00:00-03:00,0.05
2008-07-01,2008,1,7,PRECOS12_IPCAED12,2008-07-01T00:00:00-03:00,-0.02
2008-08-01,2008,1,8,PRECOS12_IPCAED12,2008-08-01T00:00:00-03:00,0.42
2008-09-01,2008,1,9,PRECOS12_IPCAED12,2008-09-01T00:00:00-03:00,-0.05
2008-10-01,2008,1,10,PRECOS12_IPCAED12,2008-10-01T00:00:00-03:00,0.02
2008-11-01,2008,1,11,PRECOS12_IPCAED12,2008-11-01T00:00:00-02:00,0.05
2008-12-01,2008,1,12,PRECOS12_IPCAED12,2008-12-01T00:00:00-02:00,0.08
2009-01-01,2009,1,1,PRECOS12_IPCAED12,2009-01-01T00:00:00-02:00,0.34
2009-02-01,2009,1,2,PRECOS12_IPCAED12,2009-02-01T00:00:00-02:00,4.77
2009-03-01,2009,1,3,PRECOS12_IPCAED12,2009-03-01T00:00:00-03:00,-0.37
2009-04-01,2009,1,4,PRECOS12_IPCAED12,2009-04-01T00:00:00-03:00,0.09
2009-05-01,2009,1,5,PRECOS12_IPCAED12,2009-05-01T00:00:00-03:00,0.03
2009-06-01,2009,1,6,PRECOS12_IPCAED12,2009-06-01T00:00:00-03:00,0.03
2009-07-01,2009,1,7,PRECOS12_IPCAED12,2009-07-01T00:00:00-03:00,0.11
2009-08-01,2009,1,8,PRECOS12_IPCAED12,2009-08-01T00:00:00-03:00,0.83
2009-09-01,2009,1,9,PRECOS12_IPCAED12,2009-09-01T00:00:00-03:00,0.07
2009-10-01,2009,1,10,PRECOS12_IPCAED12,2009-10-01T00:00:00-03:00,0.04
2009-11-01,2009,1,11,PRECOS12_IPCAED12,2009-11-01T00:00:00-02:00,0.01
2009-12-01,2009,1,12,PRECOS12_IPCAED12,2009-12-01T00:00:00-02:00,0.1
2010-01-01,2010,1,1,PRECOS12_IPCAED12,2010-01-01T00:00:00-02:00,0.26
2010-02-01,2010,1,2,PRECOS12_IPCAED12,2010-02-01T00:00:00-02:00,4.53
2010-03-01,2010,1,3,PRECOS12_IPCAED12,2010-03-01T00:00:00-03:00,0.54
2010-04-01,2010,1,4,PRECOS12_IPCAED12,2010-04-01T00:00:00-03:00,0.11
2010-05-01,2010,1,5,PRECOS12_IPCAED12,2010-05-01T00:00:00-03:00,0.04
2010-06-01,2010,1,6,PRECOS12_IPCAED12,2010-06-01T00:00:00-03:00,0.03
2010-07-01,2010,1,7,PRECOS12_IPCAED12,2010-07-01T00:00:00-03:00,-0.03
2010-08-01,2010,1,8,PRECOS12_IPCAED12,2010-08-01T00:00:00-03:00,0.44
2010-09-01,2010,1,9,PRECOS12_IPCAED12,2010-09-01T00:00:00-03:00,0.08
2010-10-01,2010,1,10,PRECOS12_IPCAED12,2010-10-01T00:00:00-03:00,0.02
2010-11-01,2010,1,11,PRECOS12_IPCAED12,2010-11-01T00:00:00-02:00,0.06
2010-12-01,2010,1,12,PRECOS12_IPCAED12,2010-12-01T00:00:00-02:00,0.05
2011-01-01,2011,1,1,PRECOS12_IPCAED12,2011-01-01T00:00:00-02:00,0.3
2011-02-01,2011,1,2,PRECOS12_IPCAED12,2011-02-01T00:00:00-02:00,5.81
2011-03-01,2011,1,3,PRECOS12_IPCAED12,2011-03-01T00:00:00-03:00,1.04
2011-04-01,2011,1,4,PRECOS12_IPCAED12,2011-04-01T00:00:00-03:00,0.09
2011-05-01,2011,1,5,PRECOS12_IPCAED12,2011-05-01T00:00:00-03:00,0.01
2011-06-01,2011,1,6,PRECOS12_IPCAED12,2011-06-01T00:00:00-03:00,0.11
2011-07-01,2011,1,7,PRECOS12_IPCAED12,2011-07-01T00:00:00-03:00,0.11
2011-08-01,2011,1,8,PRECOS12_IPCAED12,2011-08-01T00:00:00-03:00,0.17
2011-09-01,2011,1,9,PRECOS12_IPCAED12,2011-09-01T00:00:00-03:00,0.14
2011-10-01,2011,1,10,PRECOS12_IPCAED12,2011-10-01T00:00:00-03:00,0.07
2011-11-01,2011,1,11,PRECOS12_IPCAED12,2011-11-01T00:00:00-02:00,0.02
2011-12-01,2011,1,12,PRECOS12_IPCAED12,2011-12-01T00:00:00-02:00,0.05
2012-01-01,2012,1,1,PRECOS12_IPCAED12,2012-01-01T00:00:00-02:00,0.39
2012-02-01,2012,1,2,PRECOS12_IPCAED12,2012-02-01T00:00:00-02:00,5.62
2012-03-01,2012,1,3,PRECOS12_IPCAED12,2012-03-01T00:00:00-03:00,0.54
2012-04-01,2012,1,4,PRECOS12_IPCAED12,2012-04-01T00:00:00-03:00,0.04
2012-05-01,2012,1,5,PRECOS12_IPCAED12,2012-05-01T00:00:00-03:00,-0.01
2012-06-01,2012,1,6,PRECOS12_IPCAED12,2012-06-01T00:00:00-03:00,0.06
2012-07-01,2012,1,7,PRECOS12_IPCAED12,2012-07-01T00:00:00-03:00,0.12
2012-08-01,2012,1,8,PRECOS12_IPCAED12,2012-08-01T00:00:00-03:00,0.51
2012-09-01,2012,1,9,PRECOS12_IPCAED12,2012-09-01T00:00:00-03:00,0.1
2012-10-01,2012,1,10,PRECOS12_IPCAED12,2012-10-01T00:00:00-03:00,0.05
2012-11-01,2012,1,11,PRECOS12_IPCAED12,2012-11-01T00:00:00-02:00,0.05
2012-12-01,2012,1,12,PRECOS12_IPCAED12,2012-12-01T00:00:00-02:00,0.19
2013-01-01,2013,1,1,PRECOS12_IPCAED12,2013-01-01T00:00:00-02:00,0.35
2013-02-01,2013,1,2,PRECOS12_IPCAED12,2013-02-01T00:00:00-02:00,5.4
2013-03-01,2013,1,3,PRECOS12_IPCAED12,2013-03-01T00:00:00-03:00,0.56
2013-04-01,2013,1,4,PRECOS12_IPCAED12,2013-04-01T00:00:00-03:00,0.1
2013-05-01,2013,1,5,PRECOS12_IPCAED12,2013-05-01T00:00:00-03:00,0.06
2013-06-01,2013,1,6,PRECOS12_IPCAED12,2013-06-01T00:00:00-03:00,0.18
2013-07-01,2013,1,7,PRECOS12_IPCAED12,2013-07-01T00:00:00-03:00,0.11
2013-08-01,2013,1,8,PRECOS12_IPCAED12,2013-08-01T00:00:00-03:00,0.67
2013-09-01,2013,1,9,PRECOS12_IPCAED12,2013-09-01T00:00:00-03:00,0.12
2013-10-01,2013,1,10,PRECOS12_IPCAED12,2013-10-01T00:00:00-03:00,0.09
2013-11-01,2013,1,11,PRECOS12_IPCAED12,2013-11-01T00:00:00-02:00,0.08
2013-12-01,2013,1,12,PRECOS12_IPCAED12,2013-12-01T00:00:00-02:00,0.05
2014-01-01,2014,1,1,PRECOS12_IPCAED12,2014-01-01T00:00:00-02:00,0.57
2014-02-01,2014,1,2,PRECOS12_IPCAED12,2014-02-01T00:00:00-02:00,5.97
2014-03-01,2014,1,3,PRECOS12_IPCAED12,2014-03-01T00:00:00-03:00,0.53
2014-04-01,2014,1,4,PRECOS12_IPCAED12,2014-04-01T00:00:00-03:00,0.03
2014-05-01,2014,1,5,PRECOS12_IPCAED12,2014-05-01T00:00:00-03:00,0.13
2014-06-01,2014,1,6,PRECOS12_IPCAED12,2014-06-01T00:00:00-03:00,0.02
2014-07-01,2014,1,7,PRECOS12_IPCAED12,2014-07-01T00:00:00-03:00,0.04
2014-08-01,2014,1,8,PRECOS12_IPCAED12,2014-08-01T00:00:00-03:00,0.43
2014-09-01,2014,1,9,PRECOS12_IPCAED12,2014-09-01T00:00:00-03:00,0.18
2014-10-01,2014,1,10,PRECOS12_IPCAED12,2014-10-01T00:00:00-03:00,0.11
2014-11-01,2014,1,11,PRECOS12_IPCAED12,2014-11-01T00:00:00-02:00,0.21
2014-12-01,2014,1,12,PRECOS12_IPCAED12,2014-12-01T00:00:00-02:00,0.07
2015-01-01,2015,1,1,PRECOS12_IPCAED12,2015-01-01T00:00:00-02:00,0.31
2015-02-01,2015,1,2,PRECOS12_IPCAED12,2015-02-01T00:00:00-02:00,5.88
2015-03-01,2015,1,3,PRECOS12_IPCAED12,2015-03-01T00:00:00-03:00,0.75
2015-04-01,2015,1,4,PRECOS12_IPCAED12,2015-04-01T00:00:00-03:00,0.21
2015-05-01,2015,1,5,PRECOS12_IPCAED12,2015-05-01T00:00:00-03:00,0.06
2015-06-01,2015,1,6,PRECOS12_IPCAED12,2015-06-01T00:00:00-03:00,0.2
2015-07-01,2015,1,7,PRECOS12_IPCAED12,2015-07-01T00:00:00-03:00,0.0
2015-08-01,2015,1,8,PRECOS12_IPCAED12,2015-08-01T00:00:00-03:00,0.82
2015-09-01,2015,1,9,PRECOS12_IPCAED12,2015-09-01T00:00:00-03:00,0.25
2015-10-01,2015,1,10,PRECOS12_IPCAED12,2015-10-01T00:00:00-03:00,0.1
2015-11-01,2015,1,11,PRECOS12_IPCAED12,2015-11-01T00:00:00-02:00,0.22
2015-12-01,2015,1,12,PRECOS12_IPCAED12,2015-12-01T00:00:00-02:00,0.22
2016-01-01,2016,1,1,PRECOS12_IPCAED12,2016-01-01T00:00:00-02:00,0.31
2016-02-01,2016,1,2,PRECOS12_IPCAED12,2016-02-01T00:00:00-02:00,5.9
2016-03-01,2016,1,3,PRECOS12_IPCAED12,2016-03-01T00:00:00-03:00,0.63
2016-04-01,2016,1,4,PRECOS12_IPCAED12,2016-04-01T00:00:00-03:00,0.2
2016-05-01,2016,1,5,PRECOS12_IPCAED12,2016-05-01T00:00:00-03:00,0.16
2016-06-01,2016,1,6,PRECOS12_IPCAED12,2016-06-01T00:00:00-03:00,0.11
2016-07-01,2016,1,7,PRECOS12_IPCAED12,2016-07-01T00:00:00-03:00,0.04
2016-08-01,2016,1,8,PRECOS12_IPCAED12,2016-08-01T00:00:00-03:00,0.99
2016-09-01,2016,1,9,PRECOS12_IPCAED12,2016-09-01T00:00:00-03:00,0.18
2016-10-01,2016,1,10,PRECOS12_IPCAED12,2016-10-01T00:00:00-03:00,0.02
2016-11-01,2016,1,11,PRECOS12_IPCAED12,2016-11-01T00:00:00-02:00,0.06
2016-12-01,2016,1,12,PRECOS12_IPCAED12,2016-12-01T00:00:00-02:00,0.07
2017-01-01,2017,1,1,PRECOS12_IPCAED12,2017-01-01T00:00:00-02:00,0.29
2017-02-01,2017,1,2,PRECOS12_IPCAED12,2017-02-01T00:00:00-02:00,5.04
2017-03-01,2017,1,3,PRECOS12_IPCAED12,2017-03-01T00:00:00-03:00,0.95
2017-04-01,2017,1,4,PRECOS12_IPCAED12,2017-04-01T00:00:00-03:00,0.03
2017-05-01,2017,1,5,PRECOS12_IPCAED12,2017-05-01T00:00:00-03:00,0.08
2017-06-01,2017,1,6,PRECOS12_IPCAED12,2017-06-01T00:00:00-03:00,0.08
2017-07-01,2017,1,7,PRECOS12_IPCAED12,2017-07-01T00:00:00-03:00,-0.02
2017-08-01,2017,1,8,PRECOS12_IPCAED12,2017-08-01T00:00:00-03:00,0.24
2017-09-01,2017,1,9,PRECOS12_IPCAED12,2017-09-01T00:00:00-03:00,0.04
2017-10-01,2017,1,10,PRECOS12_IPCAED12,2017-10-01T00:00:00-03:00,0.06
2017-11-01,2017,1,11,PRECOS12_IPCAED12,2017-11-01T00:00:00-02:00,0.03
2017-12-01,2017,1,12,PRECOS12_IPCAED12,2017-12-01T00:00:00-02:00,0.15
2018-01-01,2018,1,1,PRECOS12_IPCAED12,2018-01-01T00:00:00-02:00,0.22
2018-02-01,2018,1,2,PRECOS12_IPCAED12,2018-02-01T00:00:00-02:00,3.89
2018-03-01,2018,1,3,PRECOS12_IPCAED12,2018-03-01T00:00:00-03:00,0.28
2018-04-01,2018,1,4,PRECOS12_IPCAED12,2018-04-01T00:00:00-03:00,0.08
