DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
2011-04-01,2011,1,4,BM12_TJCDI12,2011-04-01T00:00:00-03:00,0.84
2011-05-01,2011,1,5,BM12_TJCDI12,2011-05-01T00:00:00-03:00,0.99
2011-06-01,2011,1,6,BM12_TJCDI12,2011-06-01T00:00:00-03:00,0.95
2011-07-01,2011,1,7,BM12_TJCDI12,2011-07-01T00:00:00-03:00,0.97
2011-08-01,2011,1,8,BM12_TJCDI12,2011-08-01T00:00:00-03:00,1.07
2011-09-01,2011,1,9,BM12_TJCDI12,2011-09-01T00:00:00-03:00,0.94
2011-10-01,2011,1,10,BM12_TJCDI12,2011-10-01T00:00:00-03:00,0.88
2011-11-01,2011,1,11,BM12_TJCDI12,2011-11-01T00:00:00-02:00,0.86
2011-12-01,2011,1,12,BM12_TJCDI12,2011-12-01T00:00:00-02:00,0.9
2012-01-01,2012,1,1,BM12_TJCDI12,2012-01-01T00:00:00-02:00,0.89
2012-02-01,2012,1,2,BM12_TJCDI12,2012-02-01T00:00:00-02:00,0.74
2012-03-01,2012,1,3,BM12_TJCDI12,2012-03-01T00:00:00-03:00,0.81
2012-04-01,2012,1,4,BM12_TJCDI12,2012-04-01T00:00:00-03:00,0.7
2012-05-01,2012,1,5,BM12_TJCDI12,2012-05-01T00:00:00-03:00,0.73
2012-06-01,2012,1,6,BM12_TJCDI12,2012-06-01T00:00:00-03:00,0.64
2012-07-01,2012,1,7,BM12_TJCDI12,2012-07-01T00:00:00-03:00,0.68
2012-08-01,2012,1,8,BM12_TJCDI12,2012-08-01T00:00:00-03:00,0.69
2012-09-01,2012,1,9,BM12_TJCDI12,2012-09-01T00:00:00-03:00,0.54
2012-10-01,2012,1,10,BM12_TJCDI12,2012-10-01T00:00:00-03:00,0.61
2012-11-01,2012,1,11,BM12_TJCDI12,2012-11-01T00:00:00-02:00,0.54
2012-12-01,2012,1,12,BM12_TJCDI12,2012-12-01T00:00:00-02:00,0.53
2013-01-01,2013,1,1,BM12_TJCDI12,2013-01-01T00:00:00-02:00,0.59
2013-02-01,2013,1,2,BM12_TJCDI12,2013-02-01T00:00:00-02:00,0.48
2013-03-01,2013,1,3,BM12_TJCDI12,2013-03-01T00:00:00-03:00,0.54
2013-04-01,2013,1,4,BM12_TJCDI12,2013-04-01T00:00:00-03:00,0.6
2013-05-01,2013,1,5,BM12_TJCDI12,2013-05-01T00:00:00-03:00,0.58
2013-06-01,2013,1,6,BM12_TJCDI12,2013-06-01T00:00:00-03:00,0.59
2013-07-01,2013,1,7,BM12_TJCDI12,2013-07-01T00:00:00-03:00,0.71
2013-08-01,2013,1,8,BM12_TJCDI12,2013-08-01T00:00:00-03:00,0.7
2013-09-01,2013,1,9,BM12_TJCDI12,2013-09-01T00:00:00-03:00,0.7
2013-10-01,2013,1,10,BM12_TJCDI12,2013-10-01T00:00:00-03:00,0.8
2013-11-01,2013,1,11,BM12_TJCDI12,2013-11-01T00:00:00-02:00,0.71
2013-12-01,2013,1,12,BM12_TJCDI12,2013-12-01T00:00:00-02:00,0.78
2014-01-01,2014,1,1,BM12_TJCDI12,2014-01-01T00:00:00-02:00,0.84
2014-02-01,2014,1,2,BM12_TJCDI12,2014-02-01T00:00:00-02:00,0.78
2014-03-01,2014,1,3,BM12_TJCDI12,2014-03-01T00:00:00-03:00,0.76
2014-04-01,2014,1,4,BM12_TJCDI12,2014-04-01T00:00:00-03:00,0.82
2014-05-01,2014,1,5,BM12_TJCDI12,2014-05-01T00:00:00-03:00,0.86
2014-06-01,2014,1,6,BM12_TJCDI12,2014-06-01T00:00:00-03:00,0.82
2014-07-01,2014,1,7,BM12_TJCDI12,2014-07-01T00:00:00-03:00,0.94
2014-08-01,2014,1,8,BM12_TJCDI12,2014-08-01T00:00:00-03:00,0.86
2014-09-01,2014,1,9,BM12_TJCDI12,2014-09-01T00:00:00-03:00,0.9
2014-10-01,2014,1,10,BM12_TJCDI12,2014-10-01T00:00:00-03:00,0.94
2014-11-01,2014,1,11,BM12_TJCDI12,2014-11-01T00:00:00-02:00,0.84
2014-12-01,2014,1,12,BM12_TJCDI12,2014-12-01T00:00:00-02:00,0.96
2015-01-01,2015,1,1,BM12_TJCDI12,2015-01-01T00:00:00-02:00,0.93
2015-02-01,2015,1,2,BM12_TJCDI12,2015-02-01T00:00:00-02:00,0.82
2015-03-01,2015,1,3,BM12_TJCDI12,2015-03-01T00:00:00-03:00,1.04
2015-04-01,2015,1,4,BM12_TJCDI12,2015-04-01T00:00:00-03:00,0.95
2015-05-01,2015,1,5,BM12_TJCDI12,2015-05-01T00:00:00-03:00,0.98
2015-06-01,2015,1,6,BM12_TJCDI12,2015-06-01T00:00:00-03:00,1.07
2015-07-01,2015,1,7,BM12_TJCDI12,2015-07-01T00:00:00-03:00,1.18
2015-08-01,2015,1,8,BM12_TJCDI12,2015-08-01T00:00:00-03:00,1.11
2015-09-01,2015,1,9,BM12_TJCDI12,2015-09-01T00:00:00-03:00,1.11
2015-10-01,2015,1,10,BM12_TJCDI12,2015-10-01T00:00:00-03:00,1.11
2015-11-01,2015,1,11,BM12_TJCDI12,2015-11-01T00:00:00-02:00,1.06
2015-12-01,2015,1,12,BM12_TJCDI12,2015-12-01T00:00:00-02:00,1.16
2016-01-01,2016,1,1,BM12_TJCDI12,2016-01-01T00:00:00-02:00,1.05
2016-02-01,2016,1,2,BM12_TJCDI12,2016-02-01T00:00:00-02:00,1.0
2016-03-01,2016,1,3,BM12_TJCDI12,2016-03-01T00:00:00-03:00,1.16
2016-04-01,2016,1,4,BM12_TJCDI12,2016-04-01T00:00:00-03:00,1.05
2016-05-01,2016,1,5,BM12_TJCDI12,2016-05-01T00:00:00-03:00,1.11
2016-06-01,2016,1,6,BM12_TJCDI12,2016-06-01T00:00:00-03:00,1.16
2016-07-01,2016,1,7,BM12_TJCDI12,2016-07-01T00:00:00-03:00,1.11
2016-08-01,2016,1,8,BM12_TJCDI12,2016-08-01T00:00:00-03:00,1.21
2016-09-01,2016,1,9,BM12_TJCDI12,2016-09-01T00:00:00-03:00,1.11
2016-10-01,2016,1,10,BM12_TJCDI12,2016-10-01T00:00:00-03:00,1.05
2016-11-01,2016,1,11,BM12_TJCDI12,2016-11-01T00:00:00-02:00,1.04
2016-12-01,2016,1,12,BM12_TJCDI12,2016-12-01T00:00:00-02:00,1.12
2017-01-01,2017,1,1,BM12_TJCDI12,2017-01-01T00:00:00-02:00,1.08
2017-02-01,2017,1,2,BM12_TJCDI12,2017-02-01T00:00:00-02:00,0.86
2017-03-01,2017,1,3,BM12_TJCDI12,2017-03-01T00:00:00-03:00,1.05
2017-04-01,2017,1,4,BM12_TJCDI12,2017-04-01T00:00:00-03:00,0.79
2017-05-01,2017,1,5,BM12_TJCDI12,2017-05-01T00:00:00-03:00,0.93
2017-06-01,2017,1,6,BM12_TJCDI12,2017-06-01T00:00:00-03:00,0.81
2017-07-01,2017,1,7,BM12_TJCDI12,2017-07-01T00:00:00-03:00,0.8
2017-08-01,2017,1,8,BM12_TJCDI12,2017-08-01T00:00:00-03:00,0.8
2017-09-01,2017,1,9,BM12_TJCDI12,2017-09-01T00:00:00-03:00,0.64
2017-10-01,2017,1,10,BM12_TJCDI12,2017-10-01T00:00:00-03:00,0.64
2017-11-01,2017,1,11,BM12_TJCDI12,2017-11-01T00:00:00-02:00,0.57
2017-12-01,2017,1,12,BM12_TJCDI12,2017-12-01T00:00:00-02:00,0.54
2018-01-01,2018,1,1,BM12_TJCDI12,2018-01-01T00:00:00-02:00,0.58
2018-02-01,2018,1,2,BM12_TJCDI12,2018-02-01T00:00:00-02:00,0.46
2018-03-01,2018,1,3,BM12_TJCDI12,2018-03-01T00:00:00-03:00,0.53
2018-04-01,2018,1,4,BM12_TJCDI12,2018-04-01T00:00:00-03:00,0.52
2018-05-01,2018,1,5,BM12_TJCDI12,2018-05-01T00:00:00-03:00,0.52
2018-06-01,2018,1,6,BM12_TJCDI12,2018-06-01T00:00:00-03:00,0.52
2018-07-01,2018,1,7,BM12_TJCDI12,2018-07-01T00:00:00-03:00,0.54
2018-08-01,2018,1,8,BM12_TJCDI12,2018-08-01T00:00:00-03:00,0.57
2018-09-01,2018,1,9,BM12_TJCDI12,2018-09-01T00:00:00-03:00,0.47
2018-10-01,2018,1,10,BM12_TJCDI12,2018-10-01T00:00:00-03:00,0.54
2018-11-01,2018,1,11,BM12_TJCDI12,2018-11-01T00:00:00-03:00,0.49
2018-12-01,2018,1,12,BM12_TJCDI12,2018-12-01T00:00:00-02:00,0.49
2019-01-01,2019,1,1,BM12_TJCDI12,2019-01-01T00:00:00-02:00,0.54
2019-02-01,2019,1,2,BM12_TJCDI12,2019-02-01T00:00:00-02:00,0.49
2019-03-01,2019,1,3,BM12_TJCDI12,2019-03-01T00:00:00-03:00,0.47
2019-04-01,2019,1,4,BM12_TJCDI12,2019-04-01T00:00:00-03:00,0.52
2019-05-01,2019,1,5,BM12_TJCDI12,2019-05-01T00:00:00-03:00,0.54
2019-06-01,2019,1,6,BM12_TJCDI12,2019-06-01T00:00:00-03:00,0.47
2019-07-01,2019,1,7,BM12_TJCDI12,2019-07-01T00:00:00-03:00,0.57
2019-08-01,2019,1,8,BM12_TJCDI12,2019-08-01T00:00:00-03:00,0.5
2019-09-01,2019,1,9,BM12_TJCDI12,2019-09-01T00:00:00-03:00,0.46
2019-10-01,2019,1,10,BM12_TJCDI12,2019-10-01T00:00:00-03:00,0.48
2019-11-01,2019,1,11,BM12_TJCDI12,2019-11-01T00:00:00-03:00,0.38
2019-12-01,2019,1,12,BM12_TJCDI12,2019-12-01T00:00:00-03:00,0.37
2020-01-01,2020,1,1,BM12_TJCDI12,2020-01-01T00:00:00-03:00,0.38
2020-02-01,2020,1,2,BM12_TJCDI12,2020-02-01T00:00:00-03:00,0.29
2020-03-01,2020,1,3,BM12_TJCDI12,2020-03-01T00:00:00-03:00,0.34
2020-04-01,2020,1,4,BM12_TJCDI12,2020-04-01T00:00:00-03:00,0.28
2020-05-01,2020,1,5,BM12_TJCDI12,2020-05-01T00:00:00-03:00,0.24
2020-06-01,2020,1,6,BM12_TJCDI12,2020-06-01T00:00:00-03:00,0.21
2020-07-01,2020,1,7,BM12_TJCDI12,2020-07-01T00:00:00-03:00,0.19
2020-08-01,2020,1,8,BM12_TJCDI12,2020-08-01T00:00:00-03:00,0.16
2020-09-01,2020,1,9,BM12_TJCDI12,2020-09-01T00:00:00-03:00,0.16
2020-10-01,2020,1,10,BM12_TJCDI12,2020-10-01T00:00:00-03:00,0.16
2020-11-01,2020,1,11,BM12_TJCDI12,2020-11-01T00:00:00-03:00,0.15
2020-12-01,2020,1,12,BM12_TJCDI12,2020-12-01T00:00:00-03:00,0.16
2021-01-01,2021,1,1,BM12_TJCDI12,2021-01-01T00:00:00-03:00,0.15
2021-02-01,2021,1,2,BM12_TJCDI12,2021-02-01T00:00:00-03:00,0.13
2021-03-01,2021,1,3,BM12_TJCDI12,2021-03-01T00:00:00-03:00,0.04
